node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
STA_E8;1;E;0.4955;10.1577;3.1093;2;2;3;0
STA_E9;1;E;10.0106;22.8193;3.9232;2;2;3;0
STA_E10;1;E;11.5097;7.1513;7.6099;2;2;3;0
STA_E11;1;E;10.3847;7.8495;7.9512;2;2;3;0
STA_E12;1;E;8.9784;7.1549;9.6884;2;2;3;0
STA_E13;1;E;12.3217;8.1521;8.3667;2;2;3;0
STA_E14;1;E;2.8531;17.9626;7.6609;2;2;3;0
STA_E15;1;E;13.6796;11.0273;8.6508;2;2;3;0
STA_E16;1;E;13.3662;21.4025;5.6689;2;2;3;0
AP_F;0;F;18.75;15.0;5.8491;0;0;1;1
STA_F1;1;F;15.1439;17.8498;7.3607;0;0;1;0
STA_F2;1;F;25.7835;19.6808;7.0673;0;0;1;0
STA_F3;1;F;21.56;18.0817;5.7778;0;0;1;0
STA_F4;1;F;18.2119;9.0618;3.3311;0;0;1;0
STA_F5;1;F;16.2705;5.3638;8.0776;0;0;1;0
STA_F6;1;F;14.0139;16.5343;5.4741;0;0;1;0
STA_F7;1;F;16.3787;20.0897;5.4979;0;0;1;0
STA_F8;1;F;27.7944;13.8115;6.3192;0;0;1;0
STA_F9;1;F;11.0981;21.2109;9.4099;0;0;1;0
STA_F10;1;F;20.9621;20.5266;8.5192;0;0;1;0
STA_F11;1;F;12.962;14.0129;8.5074;0;0;1;0
STA_F12;1;F;15.8288;21.3813;8.3052;0;0;1;0
STA_F13;1;F;16.0924;24.3602;3.8957;0;0;1;0
STA_F14;1;F;16.4878;6.4725;5.9619;0;0;1;0
STA_F15;1;F;13.9846;8.3964;8.3306;0;0;1;0
STA_F16;1;F;22.4027;9.6508;9.0227;0;0;1;0
STA_F17;1;F;9.606;15.7518;8.9665;0;0;1;0
AP_G;0;G;31.25;15.0;9.4986;0;0;3;1
STA_G1;1;G;32.4276;6.7121;8.7785;0;0;3;0
STA_G2;1;G;30.8731;21.9789;4.4157;0;0;3;0
STA_G3;1;G;31.607;7.7398;4.9312;0;0;3;0
STA_G4;1;G;21.8603;14.2467;9.7786;0;0;3;0
STA_G5;1;G;37.2497;22.5346;9.1931;0;0;3;0
STA_G6;1;G;30.7829;5.8505;5.8014;0;0;3;0
STA_G7;1;G;39.2516;18.2096;3.5732;0;0;3;0
STA_G8;1;G;25.0504;9.7574;9.8466;0;0;3;0
STA_G9;1;G;32.5912;22.5221;8.6771;0;0;3;0
STA_G10;1;G;28.0982;22.569;7.001;0;0;3;0
STA_G11;1;G;34.9528;16.6429;9.6296;0;0;3;0
STA_G12;1;G;40.0776;14.6129;5.4078;0;0;3;0
STA_G13;1;G;29.1953;9.0482;3.3787;0;0;3;0
STA_G14;1;G;28.7189;17.0895;7.8073;0;0;3;0
STA_G15;1;G;38.1296;21.1886;9.423;0;0;3;0
STA_G16;1;G;31.7798;24.041;8.9917;0;0;3;0
AP_H;0;H;43.75;15.0;5.0212;2;2;3;1
STA_H1;1;H;46.3135;10.3227;4.2619;2;2;3;0
STA_H2;1;H;39.7131;13.7756;9.5399;2;2;3;0
STA_H3;1;H;46.8219;7.8627;4.7094;2;2;3;0
STA_H4;1;H;40.6775;17.3112;8.4922;2;2;3;0
STA_H5;1;H;47.5158;9.9813;7.3108;2;2;3;0
STA_H6;1;H;44.4692;8.7634;7.1722;2;2;3;0
STA_H7;1;H;41.252;6.8593;9.2052;2;2;3;0
STA_H8;1;H;50.7262;16.0006;8.0286;2;2;3;0
STA_H9;1;H;37.0733;22.4029;4.6911;2;2;3;0
STA_H10;1;H;42.6601;9.4149;5.4723;2;2;3;0
STA_H11;1;H;41.1591;21.1857;7.9773;2;2;3;0
STA_H12;1;H;47.9824;8.0748;4.1081;2;2;3;0
STA_H13;1;H;48.6275;18.4837;7.3058;2;2;3;0
STA_H14;1;H;42.9253;10.7773;8.104;2;2;3;0
STA_H15;1;H;38.451;21.0261;6.9037;2;2;3;0
