node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
STA_G5;1;G;39.0949;15.9414;8.7158;0;0;1;0
STA_G6;1;G;29.9651;7.0695;6.1925;0;0;1;0
STA_G7;1;G;31.499;7.6726;4.738;0;0;1;0
STA_G8;1;G;27.1199;8.8252;8.8775;0;0;1;0
STA_G9;1;G;37.0102;19.4163;5.7697;0;0;1;0
STA_G10;1;G;36.891;21.1912;7.5277;0;0;1;0
STA_G11;1;G;38.5223;16.9124;8.7754;0;0;1;0
STA_G12;1;G;28.8155;19.1632;3.4483;0;0;1;0
STA_G13;1;G;40.6245;18.0584;4.4125;0;0;1;0
STA_G14;1;G;35.195;13.2687;3.1552;0;0;1;0
STA_G15;1;G;33.8026;13.4487;4.1916;0;0;1;0
STA_G16;1;G;37.36;19.0045;8.3087;0;0;1;0
STA_G17;1;G;39.0947;15.527;9.2072;0;0;1;0
STA_G18;1;G;33.608;12.7274;3.7543;0;0;1;0
AP_H;0;H;43.75;15.0;5.3477;0;0;3;1
STA_H1;1;H;47.4153;22.8777;6.7049;0;0;3;0
STA_H2;1;H;49.3938;20.8561;6.1546;0;0;3;0
STA_H3;1;H;39.1357;11.0537;5.2376;0;0;3;0
STA_H4;1;H;41.1007;23.3817;7.6541;0;0;3;0
STA_H5;1;H;39.838;10.2804;6.6616;0;0;3;0
STA_H6;1;H;43.91;18.5874;5.2168;0;0;3;0
STA_H7;1;H;43.9454;23.6254;9.3202;0;0;3;0
STA_H8;1;H;40.3206;12.5422;4.6732;0;0;3;0
STA_H9;1;H;37.2536;19.6101;8.2657;0;0;3;0
STA_H10;1;H;40.146;21.6622;9.5956;0;0;3;0
STA_H11;1;H;44.2317;17.6226;3.3791;0;0;3;0
STA_H12;1;H;47.341;17.4375;9.0862;0;0;3;0
STA_H13;1;H;45.5311;15.4382;9.8271;0;0;3;0
STA_H14;1;H;42.2098;19.2045;9.418;0;0;3;0
STA_H15;1;H;45.4116;21.9681;9.5509;0;0;3;0
STA_H16;1;H;51.9472;11.5512;6.2591;0;0;3;0
STA_H17;1;H;45.5379;6.9032;5.5278;0;0;3;0
STA_H18;1;H;35.3669;10.4526;8.4203;0;0;3;0
STA_H19;1;H;37.278;13.2877;8.648;0;0;3;0
