node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
AP_C;0;C;31.25;5.0;5.7273;6;6;7;1
STA_C1;1;C;39.9133;8.3987;9.2763;6;6;7;0
STA_C2;1;C;32.8323;8.7318;9.3042;6;6;7;0
STA_C3;1;C;36.2344;9.0137;6.5278;6;6;7;0
STA_C4;1;C;38.8435;10.0578;6.8848;6;6;7;0
STA_C5;1;C;29.702;6.9664;7.12;6;6;7;0
STA_C6;1;C;32.7063;3.5017;7.2711;6;6;7;0
STA_C7;1;C;24.3424;8.6711;7.9492;6;6;7;0
STA_C8;1;C;31.3102;11.9293;5.715;6;6;7;0
STA_C9;1;C;33.6756;1.9738;7.5893;6;6;7;0
STA_C10;1;C;39.6762;9.346;8.3111;6;6;7;0
STA_C11;1;C;28.9568;14.6745;9.5104;6;6;7;0
STA_C12;1;C;38.7118;4.2522;3.9379;6;6;7;0
STA_C13;1;C;33.8874;-4.3404;6.5521;6;6;7;0
AP_D;0;D;43.75;5.0;7.2155;4;4;5;1
STA_D1;1;D;50.3757;2.3631;6.8317;4;4;5;0
STA_D2;1;D;36.4699;8.2043;6.9968;4;4;5;0
STA_D3;1;D;42.899;7.7201;7.6115;4;4;5;0
STA_D4;1;D;36.7937;4.0463;7.8625;4;4;5;0
STA_D5;1;D;36.6836;-0.7924;6.7778;4;4;5;0
STA_D6;1;D;48.7641;1.1931;3.4425;4;4;5;0
STA_D7;1;D;37.9641;5.7215;6.5941;4;4;5;0
STA_D8;1;D;43.2865;12.8772;4.8663;4;4;5;0
STA_D9;1;D;45.4635;-3.4286;3.993;4;4;5;0
STA_D10;1;D;50.8648;10.0954;3.8073;4;4;5;0
STA_D11;1;D;38.1526;5.1369;6.8952;4;4;5;0
STA_D12;1;D;39.3515;9.1222;4.8817;4;4;5;0
STA_D13;1;D;46.3168;12.7845;3.3015;4;4;5;0
STA_D14;1;D;52.847;3.4796;7.7366;4;4;5;0
STA_D15;1;D;34.2584;3.6747;8.7997;4;4;5;0
AP_E;0;E;6.25;15.0;9.3042;0;0;3;1
STA_E1;1;E;13.8194;20.393;5.0658;0;0;3;0
STA_E2;1;E;8.5426;19.5067;4.6315;0;0;3;0
STA_E3;1;E;7.9538;14.8152;4.9913;0;0;3;0
STA_E4;1;E;-2.0017;10.8106;5.4;0;0;3;0
STA_E5;1;E;-0.5286;13.1802;6.1609;0;0;3;0
STA_E6;1;E;8.2834;19.9637;5.0986;0;0;3;0
STA_E7;1;E;1.5037;13.3573;8.9548;0;0;3;0
STA_E8;1;E;1.1974;14.1041;5.3641;0;0;3;0
STA_E9;1;E;11.0671;10.6334;6.6577;0;0;3;0
STA_E10;1;E;4.9534;7.1005;8.5169;0;0;3;0
STA_E11;1;E;9.829;14.1549;6.8013;0;0;3;0
STA_E12;1;E;0.1747;7.6346;9.4151;0;0;3;0
STA_E13;1;E;9.3391;14.3752;3.8819;0;0;3;0
STA_E14;1;E;1.0429;22.699;5.011;0;0;3;0
STA_E15;1;E;12.5247;20.7044;6.9426;0;0;3;0
STA_E16;1;E;6.5579;24.4804;4.1045;0;0;3;0
STA_E17;1;E;0.4876;8.3552;5.6507;0;0;3;0
STA_E18;1;E;6.0626;8.5528;4.1269;0;0;3;0
AP_F;0;F;18.75;15.0;3.9058;0;0;3;1
STA_F1;1;F;17.9494;8.0349;5.7904;0;0;3;0
STA_F2;1;F;21.4211;18.6006;7.0417;0;0;3;0
STA_F3;1;F;24.5406;7.9633;4.6249;0;0;3;0
STA_F4;1;F;20.2782;16.6679;6.0887;0;0;3;0
STA_F5;1;F;13.4371;16.8012;8.5439;0;0;3;0
STA_F6;1;F;26.9997;11.0429;9.7045;0;0;3;0
STA_F7;1;F;18.2585;21.9374;4.1442;0;0;3;0
STA_F8;1;F;25.2937;15.8441;7.1082;0;0;3;0
STA_F9;1;F;15.315;8.3128;6.8841;0;0;3;0
STA_F10;1;F;13.9322;12.286;9.0673;0;0;3;0
STA_F11;1;F;19.1757;10.4268;8.1369;0;0;3;0
STA_F12;1;F;23.0506;12.8338;3.8942;0;0;3;0
STA_F13;1;F;15.5465;8.8715;7.2716;0;0;3;0
STA_F14;1;F;26.9518;14.956;4.2276;0;0;3;0
AP_G;0;G;31.25;15.0;4.3411;4;4;5;1
STA_G1;1;G;28.8541;11.6885;9.3706;4;4;5;0
STA_G2;1;G;38.8125;17.8803;4.1196;4;4;5;0
STA_G3;1;G;26.5046;10.6941;7.2583;4;4;5;0
STA_G4;1;G;35.66;22.8153;5.2654;4;4;5;0
STA_G5;1;G;40.2041;15.2147;7.335;4;4;5;0
STA_G6;1;G;28.3772;5.4502;8.4493;4;4;5;0
STA_G7;1;G;30.6078;19.4793;6.3152;4;4;5;0
STA_G8;1;G;34.4441;8.2565;9.3849;4;4;5;0
STA_G9;1;G;34.6941;12.6111;4.0942;4;4;5;0
STA_G10;1;G;36.7522;16.8746;6.7776;4;4;5;0
STA_G11;1;G;30.1456;9.3973;4.8758;4;4;5;0
STA_G12;1;G;37.2726;8.5205;7.0765;4;4;5;0
AP_H;0;H;43.75;15.0;9.1368;0;0;7;1
STA_H1;1;H;48.943;10.1449;3.6615;0;0;7;0
STA_H2;1;H;43.5111;19.9148;6.426;0;0;7;0
STA_H3;1;H;48.8874;20.8953;4.021;0;0;7;0
STA_H4;1;H;49.9901;18.8204;7.8282;0;0;7;0
STA_H5;1;H;46.4998;6.2313;6.2651;0;0;7;0
STA_H6;1;H;39.8013;11.722;9.5016;0;0;7;0
STA_H7;1;H;48.6305;13.7931;7.8593;0;0;7;0
STA_H8;1;H;42.5256;15.8092;6.5588;0;0;7;0
STA_H9;1;H;39.5463;18.6795;5.8443;0;0;7;0
STA_H10;1;H;41.9973;18.1364;4.4831;0;0;7;0
STA_H11;1;H;45.2495;10.9261;6.2875;0;0;7;0
STA_H12;1;H;49.439;10.2471;7.4304;0;0;7;0
STA_H13;1;H;39.6787;15.2306;3.7387;0;0;7;0
