node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
STA_D5;1;D;35.4859;9.5115;6.4665;0;0;1;0
STA_D6;1;D;40.5862;6.0224;8.4689;0;0;1;0
STA_D7;1;D;53.2785;5.9446;5.8488;0;0;1;0
STA_D8;1;D;37.5325;0.1771;6.4315;0;0;1;0
STA_D9;1;D;38.5925;-0.2116;3.4511;0;0;1;0
STA_D10;1;D;38.9358;5.6314;5.7071;0;0;1;0
STA_D11;1;D;42.8799;7.5176;4.2841;0;0;1;0
STA_D12;1;D;39.1358;9.9412;9.265;0;0;1;0
STA_D13;1;D;46.7952;7.6755;6.829;0;0;1;0
STA_D14;1;D;48.4403;-0.9574;4.2385;0;0;1;0
STA_D15;1;D;38.214;7.2915;4.7532;0;0;1;0
STA_D16;1;D;49.7026;6.8482;8.0062;0;0;1;0
STA_D17;1;D;45.8826;-4.5957;6.652;0;0;1;0
AP_E;0;E;6.25;15.0;9.4529;0;0;7;1
STA_E1;1;E;1.3594;14.0653;6.2384;0;0;7;0
STA_E2;1;E;6.2501;9.9358;9.2565;0;0;7;0
STA_E3;1;E;13.2838;8.0621;7.8919;0;0;7;0
STA_E4;1;E;-3.1912;13.1244;8.1193;0;0;7;0
STA_E5;1;E;5.9755;19.2511;4.4993;0;0;7;0
STA_E6;1;E;7.1855;6.6465;8.9114;0;0;7;0
STA_E7;1;E;0.0464;11.783;4.3227;0;0;7;0
STA_E8;1;E;-2.2619;13.4975;3.1928;0;0;7;0
STA_E9;1;E;3.043;23.4561;5.8427;0;0;7;0
STA_E10;1;E;13.0592;15.6557;5.8992;0;0;7;0
STA_E11;1;E;2.7588;22.0463;9.8749;0;0;7;0
STA_E12;1;E;2.0147;7.5727;5.8901;0;0;7;0
STA_E13;1;E;2.6466;18.559;4.033;0;0;7;0
STA_E14;1;E;-0.7728;17.3403;4.584;0;0;7;0
AP_F;0;F;18.75;15.0;7.6497;0;0;7;1
STA_F1;1;F;17.7232;19.9667;3.2606;0;0;7;0
STA_F2;1;F;20.6451;5.9816;3.4188;0;0;7;0
STA_F3;1;F;25.8754;16.1616;4.8225;0;0;7;0
STA_F4;1;F;9.382;17.2234;8.0721;0;0;7;0
STA_F5;1;F;12.1213;21.0197;9.5442;0;0;7;0
STA_F6;1;F;13.1813;21.2651;6.6221;0;0;7;0
STA_F7;1;F;26.5818;11.8079;6.9822;0;0;7;0
STA_F8;1;F;18.6322;10.3617;3.5179;0;0;7;0
STA_F9;1;F;21.7887;11.4592;5.7902;0;0;7;0
STA_F10;1;F;17.6036;16.8988;9.7452;0;0;7;0
STA_F11;1;F;24.5715;11.7838;6.4837;0;0;7;0
STA_F12;1;F;26.6673;13.4667;5.5826;0;0;7;0
STA_F13;1;F;9.6958;18.7335;5.476;0;0;7;0
AP_G;0;G;31.25;15.0;3.9656;0;0;1;1
STA_G1;1;G;23.0916;12.0075;6.0001;0;0;1;0
STA_G2;1;G;35.3767;9.0491;6.2069;0;0;1;0
STA_G3;1;G;33.8969;12.8221;5.4448;0;0;1;0
STA_G4;1;G;37.3744;10.82;7.5934;0;0;1;0
STA_G5;1;G;37.7039;8.0311;6.3099;0;0;1;0
STA_G6;1;G;33.6452;8.4596;7.2628;0;0;1;0
STA_G7;1;G;26.6211;18.5759;9.1798;0;0;1;0
STA_G8;1;G;39.9363;15.7195;5.7228;0;0;1;0
STA_G9;1;G;31.7965;19.9392;5.4557;0;0;1;0
STA_G10;1;G;30.4949;12.2737;7.916;0;0;1;0
STA_G11;1;G;34.1079;11.8105;5.4618;0;0;1;0
STA_G12;1;G;27.3098;13.6999;8.1917;0;0;1;0
STA_G13;1;G;23.445;10.7327;6.4047;0;0;1;0
STA_G14;1;G;26.4409;7.9056;3.5707;0;0;1;0
STA_G15;1;G;26.6658;19.9171;8.7324;0;0;1;0
STA_G16;1;G;26.9539;15.1656;4.1351;0;0;1;0
STA_G17;1;G;34.6025;12.6309;5.5926;0;0;1;0
AP_H;0;H;43.75;15.0;7.7139;0;0;7;1
STA_H1;1;H;52.3015;19.1176;3.4763;0;0;7;0
STA_H2;1;H;34.7391;13.816;8.5931;0;0;7;0
STA_H3;1;H;35.3402;14.0879;9.7053;0;0;7;0
STA_H4;1;H;34.5883;17.4834;4.1074;0;0;7;0
STA_H5;1;H;37.6843;17.3315;8.5688;0;0;7;0
STA_H6;1;H;51.7313;15.6506;6.2503;0;0;7;0
STA_H7;1;H;44.9733;24.8674;7.7572;0;0;7;0
STA_H8;1;H;41.3932;12.9528;7.4958;0;0;7;0
STA_H9;1;H;50.6671;21.217;4.1594;0;0;7;0
STA_H10;1;H;38.4856;13.3042;4.541;0;0;7;0
STA_H11;1;H;41.8105;19.0041;7.3885;0;0;7;0
STA_H12;1;H;46.5711;22.7166;8.0391;0;0;7;0
STA_H13;1;H;41.2703;24.1408;4.3732;0;0;7;0
STA_H14;1;H;44.6756;21.8038;8.0304;0;0;7;0
