node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
STA_C3;1;C;36.0203;13.3728;5.1362;0;0;7;0
STA_C4;1;C;21.5258;3.8352;5.3542;0;0;7;0
STA_C5;1;C;36.1898;6.3646;3.9586;0;0;7;0
STA_C6;1;C;25.1608;-2.8679;4.6156;0;0;7;0
STA_C7;1;C;23.4624;7.9836;7.0947;0;0;7;0
STA_C8;1;C;36.3113;12.9538;8.1207;0;0;7;0
STA_C9;1;C;37.3833;2.0079;7.6714;0;0;7;0
STA_C10;1;C;25.181;-1.177;6.6518;0;0;7;0
STA_C11;1;C;28.456;7.4816;4.744;0;0;7;0
STA_C12;1;C;24.7084;11.6796;6.7748;0;0;7;0
STA_C13;1;C;35.363;13.8894;8.082;0;0;7;0
STA_C14;1;C;30.0645;13.0937;7.7871;0;0;7;0
STA_C15;1;C;25.9299;5.7426;4.6525;0;0;7;0
STA_C16;1;C;24.4982;3.2114;5.8263;0;0;7;0
STA_C17;1;C;26.1068;-0.6471;9.2809;0;0;7;0
STA_C18;1;C;22.8469;4.4156;4.7049;0;0;7;0
STA_C19;1;C;27.057;12.7843;6.2122;0;0;7;0
AP_D;0;D;43.75;5.0;6.2876;0;0;3;1
STA_D1;1;D;47.1145;0.3383;9.9133;0;0;3;0
STA_D2;1;D;38.4327;12.2471;5.4737;0;0;3;0
STA_D3;1;D;44.0359;-1.0873;7.9108;0;0;3;0
STA_D4;1;D;50.0715;3.0726;3.9376;0;0;3;0
STA_D5;1;D;41.9414;-4.5068;6.2993;0;0;3;0
STA_D6;1;D;48.5252;10.0988;8.7462;0;0;3;0
STA_D7;1;D;42.0554;6.647;9.498;0;0;3;0
STA_D8;1;D;46.8672;0.2999;7.8729;0;0;3;0
STA_D9;1;D;40.5007;4.3375;9.1042;0;0;3;0
STA_D10;1;D;38.0531;-1.8463;5.1785;0;0;3;0
STA_D11;1;D;39.0059;-3.6396;9.1336;0;0;3;0
STA_D12;1;D;48.6763;10.7101;6.8151;0;0;3;0
STA_D13;1;D;45.8244;-3.3828;9.1123;0;0;3;0
STA_D14;1;D;40.5806;-2.1158;6.9984;0;0;3;0
STA_D15;1;D;45.9243;8.9207;9.5328;0;0;3;0
STA_D16;1;D;39.5878;7.7491;6.1046;0;0;3;0
AP_E;0;E;6.25;15.0;3.9844;6;6;7;1
STA_E1;1;E;9.4769;9.6208;9.9113;6;6;7;0
STA_E2;1;E;-0.3496;15.0584;5.5073;6;6;7;0
STA_E3;1;E;7.0602;24.8165;8.4695;6;6;7;0
STA_E4;1;E;1.3878;15.7992;6.254;6;6;7;0
STA_E5;1;E;-0.8836;21.6316;7.4744;6;6;7;0
STA_E6;1;E;12.6273;18.5075;6.505;6;6;7;0
STA_E7;1;E;10.6158;21.2986;4.7863;6;6;7;0
STA_E8;1;E;7.7563;7.1994;7.2621;6;6;7;0
STA_E9;1;E;8.1976;8.3682;9.4906;6;6;7;0
STA_E10;1;E;12.7529;10.2065;5.0975;6;6;7;0
STA_E11;1;E;4.8521;9.0195;6.8133;6;6;7;0
STA_E12;1;E;-3.0273;13.6576;7.4686;6;6;7;0
STA_E13;1;E;11.3759;11.181;7.9274;6;6;7;0
STA_E14;1;E;6.3713;18.3738;8.6169;6;6;7;0
STA_E15;1;E;1.4992;21.1301;8.9954;6;6;7;0
STA_E16;1;E;8.8858;21.9683;7.8389;6;6;7;0
STA_E17;1;E;-0.0669;20.3432;7.4703;6;6;7;0
AP_F;0;F;18.75;15.0;5.4442;0;0;3;1
STA_F1;1;F;19.2883;12.9954;4.6143;0;0;3;0
STA_F2;1;F;15.7257;21.7976;3.1138;0;0;3;0
STA_F3;1;F;20.2154;24.5212;3.8744;0;0;3;0
STA_F4;1;F;17.2584;13.0471;6.1246;0;0;3;0
STA_F5;1;F;9.5413;15.068;6.8746;0;0;3;0
STA_F6;1;F;22.808;13.8518;9.0637;0;0;3;0
STA_F7;1;F;28.1923;13.4464;6.8538;0;0;3;0
STA_F8;1;F;20.6423;8.773;5.0279;0;0;3;0
STA_F9;1;F;11.0155;15.389;4.3906;0;0;3;0
STA_F10;1;F;12.3819;10.2583;7.8266;0;0;3;0
STA_F11;1;F;23.1414;14.8906;4.6188;0;0;3;0
STA_F12;1;F;26.4608;10.6007;9.1717;0;0;3;0
STA_F13;1;F;20.3023;23.4439;6.4446;0;0;3;0
STA_F14;1;F;21.4401;18.5227;3.6495;0;0;3;0
STA_F15;1;F;12.543;13.0485;7.4581;0;0;3;0
STA_F16;1;F;24.8696;18.8825;9.1961;0;0;3;0
STA_F17;1;F;28.086;17.4954;6.9342;0;0;3;0
STA_F18;1;F;14.1279;12.2977;5.7672;0;0;3;0
STA_F19;1;F;26.9814;20.357;3.2426;0;0;3;0
AP_G;0;G;31.25;15.0;8.9805;0;0;3;1
STA_G1;1;G;36.7454;8.8687;8.4193;0;0;3;0
STA_G2;1;G;25.3085;19.3011;9.1251;0;0;3;0
STA_G3;1;G;34.1136;21.9847;8.5146;0;0;3;0
STA_G4;1;G;29.618;22.5408;9.9135;0;0;3;0
STA_G5;1;G;27.6739;20.356;5.5334;0;0;3;0
STA_G6;1;G;27.9214;13.3641;9.6238;0;0;3;0
STA_G7;1;G;29.4542;16.8628;7.6959;0;0;3;0
STA_G8;1;G;40.0337;17.1066;9.1467;0;0;3;0
AP_H;0;H;43.75;15.0;3.1264;0;0;7;1
STA_H1;1;H;50.0054;12.7858;8.8809;0;0;7;0
STA_H2;1;H;38.739;17.6341;5.2152;0;0;7;0
STA_H3;1;H;49.6765;21.7661;5.0312;0;0;7;0
STA_H4;1;H;40.8328;7.4719;6.0126;0;0;7;0
STA_H5;1;H;39.3926;17.388;7.0609;0;0;7;0
STA_H6;1;H;48.9989;19.8432;3.9804;0;0;7;0
STA_H7;1;H;53.366;12.9966;9.1866;0;0;7;0
STA_H8;1;H;50.3985;12.0279;4.9154;0;0;7;0
STA_H9;1;H;39.2877;11.385;3.0486;0;0;7;0
STA_H10;1;H;51.4267;20.7146;7.539;0;0;7;0
STA_H11;1;H;48.1676;7.2365;3.1058;0;0;7;0
STA_H12;1;H;51.7568;9.8751;6.7651;0;0;7;0
STA_H13;1;H;41.2794;13.5248;5.6217;0;0;7;0
STA_H14;1;H;43.2559;6.2351;8.1427;0;0;7;0
STA_H15;1;H;34.5247;18.68;9.4803;0;0;7;0
STA_H16;1;H;40.2197;21.6865;6.0099;0;0;7;0
STA_H17;1;H;40.5668;13.7039;5.2066;0;0;7;0
STA_H18;1;H;50.1736;9.3469;8.2214;0;0;7;0
STA_H19;1;H;42.9504;9.8502;5.1263;0;0;7;0
STA_H20;1;H;50.9911;8.429;4.4725;0;0;7;0
