node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
STA_G4;1;G;24.6846;19.7514;7.7206;0;0;7;0
STA_G5;1;G;29.4748;13.5368;3.5193;0;0;7;0
STA_G6;1;G;36.4737;9.3584;5.7272;0;0;7;0
STA_G7;1;G;29.4962;23.273;7.6527;0;0;7;0
STA_G8;1;G;28.4314;8.7049;4.9683;0;0;7;0
STA_G9;1;G;26.1234;7.7423;8.9368;0;0;7;0
STA_G10;1;G;31.1652;5.9217;9.9255;0;0;7;0
STA_G11;1;G;39.208;9.4412;5.3716;0;0;7;0
STA_G12;1;G;30.5937;8.4057;5.2482;0;0;7;0
STA_G13;1;G;33.3164;15.8278;6.7919;0;0;7;0
STA_G14;1;G;37.7849;20.3717;3.033;0;0;7;0
STA_G15;1;G;32.3832;23.2304;6.1625;0;0;7;0
STA_G16;1;G;24.1127;15.4646;3.8952;0;0;7;0
STA_G17;1;G;30.928;24.788;7.9027;0;0;7;0
STA_G18;1;G;30.4536;19.5577;6.1879;0;0;7;0
STA_G19;1;G;21.83;12.3226;3.1577;0;0;7;0
STA_G20;1;G;34.7758;23.62;5.7433;0;0;7;0
AP_H;0;H;43.75;15.0;8.0465;0;0;3;1
STA_H1;1;H;48.9897;10.2697;7.8337;0;0;3;0
STA_H2;1;H;52.164;19.0699;4.9539;0;0;3;0
STA_H3;1;H;37.6346;11.7404;9.7918;0;0;3;0
STA_H4;1;H;46.6487;13.8551;8.9127;0;0;3;0
STA_H5;1;H;38.4816;9.7983;9.291;0;0;3;0
STA_H6;1;H;36.1389;19.9396;8.7597;0;0;3;0
STA_H7;1;H;41.5787;14.8928;5.6158;0;0;3;0
STA_H8;1;H;51.2195;15.7866;6.2894;0;0;3;0
STA_H9;1;H;40.8498;18.2927;4.874;0;0;3;0
STA_H10;1;H;50.1536;18.5884;9.379;0;0;3;0
STA_H11;1;H;42.6995;17.1919;4.2045;0;0;3;0
STA_H12;1;H;45.3517;16.8179;5.3773;0;0;3;0
STA_H13;1;H;47.9927;7.4956;7.3554;0;0;3;0
STA_H14;1;H;36.6815;9.5434;5.1643;0;0;3;0
STA_H15;1;H;51.0375;18.5042;3.4366;0;0;3;0
STA_H16;1;H;42.029;9.5236;5.4804;0;0;3;0
STA_H17;1;H;38.8418;13.1189;3.0897;0;0;3;0
STA_H18;1;H;44.8739;20.6705;5.5333;0;0;3;0
STA_H19;1;H;43.3681;20.185;6.3488;0;0;3;0
