node_code;node_type;wlan_code;x(m);y(m);z(m);primary_channel;min_channel_allowed;max_channel_allowed;is_ap
STA_E4;1;E;14.6783;10.0212;3.6895;0;0;1;0
STA_E5;1;E;10.505;18.847;5.9332;0;0;1;0
STA_E6;1;E;3.2048;24.4971;5.5144;0;0;1;0
STA_E7;1;E;10.1115;10.4761;9.9;0;0;1;0
STA_E8;1;E;7.5081;21.3189;3.0115;0;0;1;0
STA_E9;1;E;2.3064;15.9798;9.8985;0;0;1;0
STA_E10;1;E;2.0393;6.8687;9.64;0;0;1;0
STA_E11;1;E;6.5906;12.4901;4.5499;0;0;1;0
STA_E12;1;E;-1.5088;14.5077;7.1502;0;0;1;0
STA_E13;1;E;3.8895;14.7328;7.3186;0;0;1;0
STA_E14;1;E;13.118;20.2149;7.8146;0;0;1;0
STA_E15;1;E;10.5;21.3378;5.1462;0;0;1;0
AP_F;0;F;18.75;15.0;9.0855;6;6;7;1
STA_F1;1;F;24.8033;20.7801;9.7138;6;6;7;0
STA_F2;1;F;24.9431;10.0338;5.1334;6;6;7;0
STA_F3;1;F;16.7067;11.674;3.3472;6;6;7;0
STA_F4;1;F;9.8679;12.182;6.8541;6;6;7;0
STA_F5;1;F;22.9814;12.0289;6.3029;6;6;7;0
STA_F6;1;F;16.3635;9.1422;8.6478;6;6;7;0
STA_F7;1;F;24.482;14.9828;7.8703;6;6;7;0
STA_F8;1;F;23.5199;13.9143;3.108;6;6;7;0
STA_F9;1;F;13.8132;20.3752;5.264;6;6;7;0
STA_F10;1;F;24.5047;12.8913;5.3794;6;6;7;0
STA_F11;1;F;16.2341;21.977;8.9813;6;6;7;0
STA_F12;1;F;12.2844;21.9357;5.4262;6;6;7;0
STA_F13;1;F;23.3658;16.8992;6.478;6;6;7;0
STA_F14;1;F;23.4883;14.6405;4.2243;6;6;7;0
STA_F15;1;F;21.6784;18.5013;9.1244;6;6;7;0
STA_F16;1;F;17.0528;22.2607;3.1579;6;6;7;0
STA_F17;1;F;21.8002;11.1456;5.6378;6;6;7;0
STA_F18;1;F;15.9775;24.039;7.0098;6;6;7;0
STA_F19;1;F;10.0466;14.1766;8.783;6;6;7;0
AP_G;0;G;31.25;15.0;5.6978;4;4;5;1
STA_G1;1;G;24.0457;19.6011;8.2812;4;4;5;0
STA_G2;1;G;35.6951;16.4164;7.1926;4;4;5;0
STA_G3;1;G;37.542;11.7433;7.2171;4;4;5;0
STA_G4;1;G;26.0017;16.1599;6.2592;4;4;5;0
STA_G5;1;G;27.2967;7.8045;6.4797;4;4;5;0
STA_G6;1;G;30.8184;23.0362;9.2935;4;4;5;0
STA_G7;1;G;26.5579;10.4416;8.2655;4;4;5;0
STA_G8;1;G;41.1535;14.3691;7.6342;4;4;5;0
STA_G9;1;G;38.3924;13.4391;4.0025;4;4;5;0
STA_G10;1;G;35.8969;11.5444;6.7092;4;4;5;0
STA_G11;1;G;33.8863;23.3465;6.9154;4;4;5;0
STA_G12;1;G;33.5933;17.6364;4.5688;4;4;5;0
STA_G13;1;G;30.3976;24.6552;8.6006;4;4;5;0
AP_H;0;H;43.75;15.0;9.7583;4;4;5;1
STA_H1;1;H;36.4625;10.8749;6.9166;4;4;5;0
STA_H2;1;H;41.9372;18.5066;7.9002;4;4;5;0
STA_H3;1;H;51.0584;20.1988;3.5385;4;4;5;0
STA_H4;1;H;43.1192;19.8827;9.5937;4;4;5;0
STA_H5;1;H;45.4018;13.2932;7.8685;4;4;5;0
STA_H6;1;H;50.5739;19.3596;7.2293;4;4;5;0
STA_H7;1;H;50.8502;8.1509;8.6417;4;4;5;0
STA_H8;1;H;42.7165;13.7426;9.1719;4;4;5;0
