node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_D5 1 D 38.7478 6.6657 3.4403 6 7
STA_D6 1 D 50.7094 -0.9369 3.8525 6 7
STA_D7 1 D 40.7146 0.9129 8.0988 6 7
STA_D8 1 D 42.1841 0.2589 3.7724 6 7
STA_D9 1 D 35.5864 2.3765 6.2624 6 7
STA_D10 1 D 41.502 13.772 3.3347 6 7
AP_E 0 E 6.25 15.0 6.5514 0 3
STA_E1 1 E 4.591 21.4217 9.9394 0 3
STA_E2 1 E 14.7317 15.7798 4.0863 0 3
STA_E3 1 E 13.0547 13.3938 4.0438 0 3
STA_E4 1 E 9.7614 19.8346 8.8217 0 3
STA_E5 1 E 10.6423 20.9012 4.7782 0 3
STA_E6 1 E 12.5638 14.0726 7.4906 0 3
STA_E7 1 E 2.9676 10.6745 3.5927 0 3
STA_E8 1 E 11.1125 10.7513 5.5446 0 3
STA_E9 1 E 5.9007 18.8175 7.7411 0 3
STA_E10 1 E 1.2728 10.6837 4.2537 0 3
STA_E11 1 E 0.8457 8.3303 9.7179 0 3
STA_E12 1 E 13.1582 11.137 9.6863 0 3
STA_E13 1 E 10.8085 14.6914 8.045 0 3
STA_E14 1 E 10.231 20.7565 7.592 0 3
STA_E15 1 E 4.8222 12.5785 9.2985 0 3
AP_F 0 F 18.75 15.0 9.1536 0 7
STA_F1 1 F 13.1513 11.1577 8.9947 0 7
STA_F2 1 F 17.1529 12.9058 7.1585 0 7
STA_F3 1 F 14.8458 9.4793 5.6321 0 7
STA_F4 1 F 16.0636 9.5973 3.509 0 7
STA_F5 1 F 11.6755 12.9612 6.5585 0 7
STA_F6 1 F 10.8047 13.2653 3.5995 0 7
STA_F7 1 F 26.2778 11.423 3.8481 0 7
STA_F8 1 F 21.7546 21.5187 9.8503 0 7
STA_F9 1 F 13.03 13.8149 6.0333 0 7
AP_G 0 G 31.25 15.0 4.4512 0 3
STA_G1 1 G 39.3165 16.2868 7.3592 0 3
STA_G2 1 G 28.678 21.3939 9.3882 0 3
STA_G3 1 G 31.3974 17.5651 5.6019 0 3
STA_G4 1 G 28.0873 17.364 7.4741 0 3
STA_G5 1 G 28.7453 5.8626 9.1622 0 3
STA_G6 1 G 33.2298 10.0717 7.2458 0 3
STA_G7 1 G 39.6868 12.5447 9.9485 0 3
STA_G8 1 G 30.1378 21.7814 5.2849 0 3
STA_G9 1 G 30.3346 22.8479 8.6452 0 3
STA_G10 1 G 23.5052 17.3515 7.6484 0 3
STA_G11 1 G 38.0985 18.8507 3.3066 0 3
STA_G12 1 G 39.6016 18.5105 9.5194 0 3
STA_G13 1 G 26.5991 20.7576 7.3977 0 3
STA_G14 1 G 36.5607 23.2692 7.4365 0 3
STA_G15 1 G 30.648 21.2883 5.1902 0 3
AP_H 0 H 43.75 15.0 4.8872 0 7
STA_H1 1 H 49.1862 15.5029 9.9381 0 7
STA_H2 1 H 51.9343 18.0686 9.4506 0 7
STA_H3 1 H 49.2492 22.7077 8.1782 0 7
STA_H4 1 H 45.3021 11.867 8.2491 0 7
STA_H5 1 H 43.5289 11.0895 8.8415 0 7
STA_H6 1 H 39.724 17.8702 4.2531 0 7
STA_H7 1 H 40.3077 22.9947 7.8543 0 7
STA_H8 1 H 41.7849 8.2188 3.8671 0 7
STA_H9 1 H 49.2185 15.1013 5.2098 0 7
STA_H10 1 H 47.5772 11.042 9.1379 0 7
STA_H11 1 H 48.6528 11.9799 6.6916 0 7
STA_H12 1 H 41.6463 7.1338 7.059 0 7
STA_H13 1 H 38.1289 13.9276 8.4627 0 7
STA_H14 1 H 52.982 16.0775 7.0909 0 7
STA_H15 1 H 41.4746 19.8174 8.9876 0 7
