node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_D16 1 D 38.5492 -1.5148 3.97 0 3
STA_D17 1 D 45.4318 4.2874 6.2477 0 3
STA_D18 1 D 36.379 4.0876 4.716 0 3
AP_E 0 E 6.25 15.0 6.3746 0 1
STA_E1 1 E 12.5746 13.1683 4.3124 0 1
STA_E2 1 E 1.9632 7.3147 6.1248 0 1
STA_E3 1 E 5.5007 7.4001 6.0918 0 1
STA_E4 1 E 13.6552 9.7449 8.2657 0 1
STA_E5 1 E 0.507 20.9987 5.0949 0 1
STA_E6 1 E 4.209 19.0331 7.2827 0 1
STA_E7 1 E 5.8769 6.5679 8.7455 0 1
STA_E8 1 E -1.0626 14.0243 8.1655 0 1
STA_E9 1 E 1.1723 10.9137 9.1233 0 1
STA_E10 1 E 0.3234 19.6944 6.0405 0 1
STA_E11 1 E 4.93 24.7384 5.6145 0 1
STA_E12 1 E -2.5943 12.8363 9.288 0 1
STA_E13 1 E 10.5425 19.6487 3.6209 0 1
STA_E14 1 E 3.3046 10.3567 8.3751 0 1
STA_E15 1 E 9.5947 7.6999 3.1827 0 1
STA_E16 1 E 5.5598 18.9862 5.6332 0 1
STA_E17 1 E -3.3818 17.5617 8.3535 0 1
STA_E18 1 E 3.7832 12.9993 6.3868 0 1
STA_E19 1 E 3.306 12.7647 7.5214 0 1
STA_E20 1 E 12.0946 16.5205 6.1359 0 1
AP_F 0 F 18.75 15.0 9.242 0 7
STA_F1 1 F 17.7267 18.5924 6.2092 0 7
STA_F2 1 F 25.6804 19.4551 4.9142 0 7
STA_F3 1 F 13.3718 20.9313 4.9002 0 7
STA_F4 1 F 15.7262 13.5841 5.7968 0 7
STA_F5 1 F 18.8391 20.046 5.1414 0 7
STA_F6 1 F 11.0852 13.589 6.9969 0 7
STA_F7 1 F 16.4379 8.9418 5.8901 0 7
STA_F8 1 F 15.462 14.3264 5.184 0 7
STA_F9 1 F 21.4247 20.4352 9.7228 0 7
STA_F10 1 F 21.0333 10.4502 5.6463 0 7
STA_F11 1 F 11.0839 12.2873 4.9629 0 7
AP_G 0 G 31.25 15.0 3.2637 0 7
STA_G1 1 G 33.8242 22.7456 9.2803 0 7
STA_G2 1 G 33.055 13.5263 8.3807 0 7
STA_G3 1 G 31.883 6.0072 9.2794 0 7
STA_G4 1 G 39.8345 13.6861 5.5363 0 7
STA_G5 1 G 30.8971 11.2681 4.7686 0 7
STA_G6 1 G 31.2644 9.4169 9.6371 0 7
STA_G7 1 G 28.5387 5.9819 7.1439 0 7
STA_G8 1 G 34.6266 14.1887 6.4675 0 7
STA_G9 1 G 27.8551 24.364 4.5692 0 7
AP_H 0 H 43.75 15.0 6.7979 0 7
STA_H1 1 H 39.2133 13.9397 7.0246 0 7
STA_H2 1 H 37.694 8.0846 4.0225 0 7
STA_H3 1 H 44.8974 10.4647 8.3588 0 7
STA_H4 1 H 45.4598 11.8175 5.0521 0 7
STA_H5 1 H 43.8724 18.8786 4.497 0 7
STA_H6 1 H 36.0764 19.2048 3.4233 0 7
STA_H7 1 H 39.1102 9.0924 7.2748 0 7
STA_H8 1 H 48.2432 23.5408 4.3181 0 7
STA_H9 1 H 51.1164 8.4381 4.2686 0 7
STA_H10 1 H 46.4051 21.9481 6.3931 0 7
STA_H11 1 H 34.425 17.5417 8.3533 0 7
STA_H12 1 H 41.1664 17.6929 5.9328 0 7
STA_H13 1 H 49.9489 20.0008 3.5855 0 7
STA_H14 1 H 47.6049 22.6473 9.0934 0 7
STA_H15 1 H 36.5743 12.6304 8.2504 0 7
STA_H16 1 H 39.0628 16.8775 8.9557 0 7
