node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_C5 1 C 39.9204 5.1256 7.611 0 3
STA_C6 1 C 27.5078 8.8901 3.8457 0 3
STA_C7 1 C 32.658 0.8388 8.283 0 3
STA_C8 1 C 33.8715 0.421 9.3029 0 3
STA_C9 1 C 31.2695 -3.7562 9.0558 0 3
STA_C10 1 C 39.5761 -0.1956 7.4334 0 3
AP_D 0 D 43.75 5.0 8.501 6 7
STA_D1 1 D 53.3354 2.8201 4.4904 6 7
STA_D2 1 D 51.9636 3.6013 4.7649 6 7
STA_D3 1 D 50.1387 8.6382 8.8033 6 7
STA_D4 1 D 34.6308 4.6097 6.075 6 7
STA_D5 1 D 46.9737 3.7842 6.6493 6 7
STA_D6 1 D 48.286 10.7721 8.9373 6 7
STA_D7 1 D 40.5087 13.6998 7.5697 6 7
STA_D8 1 D 41.3298 2.5665 9.7165 6 7
STA_D9 1 D 52.8145 6.3596 5.3643 6 7
STA_D10 1 D 44.5937 7.9004 6.5062 6 7
STA_D11 1 D 36.568 -1.5643 7.8603 6 7
STA_D12 1 D 48.8553 2.581 7.6101 6 7
STA_D13 1 D 48.038 5.4306 6.1773 6 7
AP_E 0 E 6.25 15.0 9.4963 0 3
STA_E1 1 E 4.7642 6.9065 9.5584 0 3
STA_E2 1 E 8.9453 6.2449 9.5346 0 3
STA_E3 1 E -1.119 16.2849 7.6058 0 3
STA_E4 1 E -1.4673 11.1143 8.6441 0 3
STA_E5 1 E 13.5452 11.5316 6.3063 0 3
STA_E6 1 E -0.8702 10.1121 4.8204 0 3
STA_E7 1 E 13.6173 14.153 3.0048 0 3
STA_E8 1 E 1.5781 8.891 4.7353 0 3
STA_E9 1 E 14.7413 16.1688 5.9301 0 3
STA_E10 1 E 13.9209 14.6724 7.3002 0 3
STA_E11 1 E 2.2411 6.9385 8.918 0 3
AP_F 0 F 18.75 15.0 3.235 4 5
STA_F1 1 F 17.4035 21.3097 8.3228 4 5
STA_F2 1 F 10.3621 18.2814 7.5207 4 5
STA_F3 1 F 15.3658 17.4061 8.8277 4 5
STA_F4 1 F 9.544 12.1198 4.097 4 5
STA_F5 1 F 17.0093 10.4732 8.9398 4 5
STA_F6 1 F 22.642 9.7127 6.2106 4 5
STA_F7 1 F 14.5345 18.4444 8.7666 4 5
STA_F8 1 F 12.556 17.4528 3.7764 4 5
STA_F9 1 F 21.483 14.913 9.0184 4 5
STA_F10 1 F 26.6151 17.4842 9.3681 4 5
STA_F11 1 F 13.0675 18.9663 4.2519 4 5
STA_F12 1 F 20.2678 24.2549 9.4276 4 5
STA_F13 1 F 14.3019 14.37 6.6866 4 5
STA_F14 1 F 10.7978 20.1021 3.1357 4 5
STA_F15 1 F 11.4455 10.5443 5.0855 4 5
STA_F16 1 F 21.8247 19.4717 3.0781 4 5
STA_F17 1 F 14.9608 20.1243 7.4768 4 5
STA_F18 1 F 17.1657 10.8545 8.7458 4 5
STA_F19 1 F 18.8688 9.0984 5.2399 4 5
AP_G 0 G 31.25 15.0 7.8085 2 3
STA_G1 1 G 25.985 14.6964 3.9651 2 3
STA_G2 1 G 33.2521 14.4962 5.6596 2 3
STA_G3 1 G 33.0917 21.1105 9.2196 2 3
STA_G4 1 G 31.1484 21.8625 9.6442 2 3
STA_G5 1 G 29.1009 6.1119 9.9853 2 3
STA_G6 1 G 29.9721 12.4488 8.7919 2 3
STA_G7 1 G 25.9365 11.1871 6.2817 2 3
STA_G8 1 G 31.0126 24.4779 9.7441 2 3
STA_G9 1 G 28.9064 12.9888 8.161 2 3
STA_G10 1 G 24.7309 13.7041 9.998 2 3
STA_G11 1 G 31.7894 19.1116 4.0364 2 3
STA_G12 1 G 33.4878 20.3022 7.5369 2 3
STA_G13 1 G 26.4462 10.9632 4.6457 2 3
STA_G14 1 G 21.715 14.942 6.9012 2 3
STA_G15 1 G 21.8093 11.7812 7.094 2 3
STA_G16 1 G 36.3285 15.4155 3.1149 2 3
AP_H 0 H 43.75 15.0 7.5524 0 7
STA_H1 1 H 52.7592 11.4136 8.2759 0 7
STA_H2 1 H 44.4513 22.1848 7.1754 0 7
STA_H3 1 H 40.4369 21.4403 5.9806 0 7
STA_H4 1 H 47.4067 13.1859 6.6762 0 7
STA_H5 1 H 37.8949 8.9269 5.4284 0 7
STA_H6 1 H 39.8744 23.3388 9.4138 0 7
STA_H7 1 H 42.6733 13.9779 5.7682 0 7
STA_H8 1 H 46.9644 6.6412 7.7338 0 7
STA_H9 1 H 41.327 6.5696 7.673 0 7
STA_H10 1 H 35.8601 12.412 5.2294 0 7
STA_H11 1 H 40.1074 17.3775 7.5505 0 7
STA_H12 1 H 46.4269 23.9751 4.6747 0 7
