node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_F 0 F 18.75 15.0 7.3512 0 7
STA_F1 1 F 13.6707 18.2836 4.5346 0 7
STA_F2 1 F 14.4501 17.6445 9.1255 0 7
STA_F3 1 F 21.3341 20.725 9.9449 0 7
STA_F4 1 F 15.9782 15.0694 8.6455 0 7
STA_F5 1 F 24.4089 18.9388 8.3342 0 7
STA_F6 1 F 11.4791 19.9712 8.3954 0 7
STA_F7 1 F 18.9897 19.4651 8.8345 0 7
STA_F8 1 F 14.3213 16.2261 4.4953 0 7
STA_F9 1 F 15.1864 20.5492 3.6009 0 7
STA_F10 1 F 15.6831 12.0878 7.1068 0 7
STA_F11 1 F 18.8456 18.6681 8.3801 0 7
STA_F12 1 F 13.2724 22.2237 8.6252 0 7
STA_F13 1 F 24.0027 22.4315 7.2248 0 7
STA_F14 1 F 17.5965 6.7871 6.1116 0 7
STA_F15 1 F 15.3274 7.498 6.5028 0 7
STA_F16 1 F 16.6211 17.9796 8.4188 0 7
STA_F17 1 F 15.0021 6.5438 7.0925 0 7
STA_F18 1 F 17.6752 7.8256 9.472 0 7
STA_F19 1 F 15.3421 15.822 6.2226 0 7
AP_G 0 G 31.25 15.0 7.3815 2 3
STA_G1 1 G 34.7933 12.5045 6.8089 2 3
STA_G2 1 G 23.9268 12.5788 3.9163 2 3
STA_G3 1 G 36.5946 22.9418 6.3361 2 3
STA_G4 1 G 29.203 7.6017 5.0149 2 3
STA_G5 1 G 28.3845 18.5901 4.0066 2 3
STA_G6 1 G 39.5394 15.3783 4.9341 2 3
STA_G7 1 G 28.3813 17.7062 8.1582 2 3
STA_G8 1 G 33.7515 16.7843 3.1023 2 3
STA_G9 1 G 29.5552 6.7439 4.7887 2 3
STA_G10 1 G 32.8149 22.9525 9.0971 2 3
STA_G11 1 G 26.9126 11.9043 7.4794 2 3
STA_G12 1 G 33.2758 22.9695 3.1514 2 3
STA_G13 1 G 27.112 20.4541 9.6362 2 3
STA_G14 1 G 38.3641 12.8526 7.6648 2 3
STA_G15 1 G 27.8458 18.4072 9.4291 2 3
AP_H 0 H 43.75 15.0 6.7192 0 7
STA_H1 1 H 50.1063 11.3053 8.4076 0 7
STA_H2 1 H 40.869 16.8882 5.2816 0 7
STA_H3 1 H 37.4224 14.2425 3.8918 0 7
STA_H4 1 H 47.1048 14.0654 4.5256 0 7
STA_H5 1 H 39.7252 17.3406 5.8771 0 7
STA_H6 1 H 44.1318 18.9042 6.7515 0 7
STA_H7 1 H 48.8066 16.9736 9.6581 0 7
STA_H8 1 H 36.3703 15.6638 3.1149 0 7
STA_H9 1 H 44.3206 24.8114 3.2123 0 7
