node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_E6 1 E 10.3142 16.1893 5.2495 0 3
STA_E7 1 E 13.4833 9.8401 3.3539 0 3
STA_E8 1 E 4.179 12.1044 5.3654 0 3
STA_E9 1 E 11.0024 12.0411 3.7495 0 3
STA_E10 1 E 3.5989 20.0483 9.3773 0 3
STA_E11 1 E 10.8757 16.5801 4.374 0 3
STA_E12 1 E 12.6539 12.512 9.0373 0 3
STA_E13 1 E 4.9218 7.8102 9.1439 0 3
STA_E14 1 E 11.3825 9.5714 6.1482 0 3
STA_E15 1 E 4.1208 8.5304 4.437 0 3
STA_E16 1 E 12.0462 13.8168 9.2162 0 3
AP_F 0 F 18.75 15.0 3.3623 0 7
STA_F1 1 F 14.3985 22.711 5.9751 0 7
STA_F2 1 F 20.7287 24.5219 3.6429 0 7
STA_F3 1 F 12.4584 17.0049 3.6508 0 7
STA_F4 1 F 17.0883 18.9117 4.7601 0 7
STA_F5 1 F 26.0541 15.0604 3.5464 0 7
STA_F6 1 F 20.715 21.0623 7.5036 0 7
STA_F7 1 F 25.4958 12.5177 3.7342 0 7
STA_F8 1 F 20.9093 5.3288 4.9722 0 7
STA_F9 1 F 24.9083 7.8875 9.9643 0 7
STA_F10 1 F 24.9551 20.131 9.2038 0 7
STA_F11 1 F 17.8016 16.8023 9.2128 0 7
STA_F12 1 F 16.4607 19.8796 5.4126 0 7
STA_F13 1 F 14.2292 9.0977 6.2547 0 7
STA_F14 1 F 20.5299 23.7065 6.4397 0 7
STA_F15 1 F 27.7286 12.0395 6.9859 0 7
STA_F16 1 F 15.2484 16.529 6.0038 0 7
AP_G 0 G 31.25 15.0 7.6285 0 7
STA_G1 1 G 32.0351 22.4406 6.9456 0 7
STA_G2 1 G 27.1976 16.75 3.5834 0 7
STA_G3 1 G 24.6414 15.5234 4.9805 0 7
STA_G4 1 G 27.8724 18.4089 8.5658 0 7
STA_G5 1 G 31.6601 13.1755 8.2034 0 7
STA_G6 1 G 36.806 21.9219 5.0217 0 7
STA_G7 1 G 36.8909 23.0966 7.0346 0 7
STA_G8 1 G 24.551 11.2107 6.9144 0 7
STA_G9 1 G 22.8267 16.4792 6.4165 0 7
STA_G10 1 G 33.7743 23.0593 5.3448 0 7
AP_H 0 H 43.75 15.0 9.257 0 7
STA_H1 1 H 42.205 24.1585 9.3811 0 7
STA_H2 1 H 41.1655 11.4063 7.3349 0 7
STA_H3 1 H 35.0302 16.8846 7.6116 0 7
STA_H4 1 H 51.5653 13.0021 3.2366 0 7
STA_H5 1 H 47.1184 8.9494 3.2631 0 7
STA_H6 1 H 39.9851 21.0231 8.681 0 7
STA_H7 1 H 34.4464 16.5051 7.4241 0 7
STA_H8 1 H 45.4861 13.7139 4.7407 0 7
STA_H9 1 H 34.7974 18.8 4.989 0 7
STA_H10 1 H 39.1415 13.6722 9.8431 0 7
STA_H11 1 H 34.1936 16.0945 5.5082 0 7
STA_H12 1 H 40.7568 22.7172 7.3279 0 7
STA_H13 1 H 35.6917 15.4941 6.2838 0 7
STA_H14 1 H 39.5203 9.4591 3.8505 0 7
STA_H15 1 H 35.7295 14.6555 8.549 0 7
STA_H16 1 H 40.4087 16.2232 9.3641 0 7
STA_H17 1 H 42.8448 17.3348 8.7758 0 7
STA_H18 1 H 37.2581 8.6511 4.9976 0 7
STA_H19 1 H 36.937 11.1087 7.6945 0 7
STA_H20 1 H 48.3126 15.4089 5.4772 0 7
