node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_D3 1 D 44.8224 0.8745 6.952 4 5
STA_D4 1 D 39.8661 2.4174 6.2001 4 5
STA_D5 1 D 41.3391 8.1112 9.764 4 5
STA_D6 1 D 43.2798 -4.6311 6.1384 4 5
STA_D7 1 D 47.768 -2.979 6.3471 4 5
STA_D8 1 D 38.8426 12.4349 4.3858 4 5
STA_D9 1 D 41.7041 -1.3902 9.3597 4 5
STA_D10 1 D 37.5389 8.3534 9.3915 4 5
STA_D11 1 D 46.5399 3.1209 9.7042 4 5
STA_D12 1 D 43.7415 -0.2206 6.9032 4 5
AP_E 0 E 6.25 15.0 6.821 0 7
STA_E1 1 E 5.8682 10.403 5.048 0 7
STA_E2 1 E 5.2809 5.9249 7.8206 0 7
STA_E3 1 E 2.2124 8.8786 8.7284 0 7
STA_E4 1 E 10.6702 23.3927 8.5347 0 7
STA_E5 1 E 14.6972 20.2093 4.3222 0 7
STA_E6 1 E 13.7192 18.4682 4.431 0 7
STA_E7 1 E 4.2521 22.1828 5.852 0 7
STA_E8 1 E 1.8087 6.6832 4.4806 0 7
STA_E9 1 E -1.6823 16.1917 3.2012 0 7
STA_E10 1 E 6.346 5.8956 6.0413 0 7
STA_E11 1 E 4.1096 23.6298 4.0571 0 7
AP_F 0 F 18.75 15.0 6.5284 0 3
STA_F1 1 F 15.5888 6.1506 3.9385 0 3
STA_F2 1 F 15.7419 16.7096 9.7068 0 3
STA_F3 1 F 14.6066 7.1963 9.3164 0 3
STA_F4 1 F 15.7771 5.5682 8.8234 0 3
STA_F5 1 F 26.176 14.1202 6.8326 0 3
STA_F6 1 F 14.646 20.0496 6.5236 0 3
STA_F7 1 F 22.2188 15.9163 3.2802 0 3
STA_F8 1 F 19.4315 11.3789 7.612 0 3
STA_F9 1 F 28.0567 14.7701 7.8897 0 3
STA_F10 1 F 16.5122 16.961 7.4827 0 3
STA_F11 1 F 10.6298 19.7416 8.9138 0 3
STA_F12 1 F 9.4794 16.4834 9.6526 0 3
STA_F13 1 F 11.8085 19.2725 5.6923 0 3
AP_G 0 G 31.25 15.0 8.7545 6 7
STA_G1 1 G 29.7415 22.3088 8.7309 6 7
STA_G2 1 G 37.7804 7.6433 3.5522 6 7
STA_G3 1 G 23.0749 12.2084 3.3657 6 7
STA_G4 1 G 39.1505 18.5956 6.6302 6 7
STA_G5 1 G 38.8589 9.308 7.6673 6 7
STA_G6 1 G 33.0487 7.4397 5.4441 6 7
STA_G7 1 G 35.2901 20.1903 3.41 6 7
STA_G8 1 G 29.449 22.6247 4.476 6 7
STA_G9 1 G 34.7193 19.2085 3.812 6 7
STA_G10 1 G 23.7665 11.6916 7.2005 6 7
STA_G11 1 G 24.7052 21.6625 7.4733 6 7
STA_G12 1 G 23.1586 18.7783 4.2042 6 7
AP_H 0 H 43.75 15.0 7.4901 0 7
STA_H1 1 H 47.6767 20.6636 8.3899 0 7
STA_H2 1 H 42.5078 17.4063 6.428 0 7
STA_H3 1 H 53.4163 16.5091 5.0245 0 7
STA_H4 1 H 37.7717 8.0418 5.1487 0 7
STA_H5 1 H 44.0802 20.0464 9.315 0 7
STA_H6 1 H 42.9096 21.2929 3.1879 0 7
STA_H7 1 H 51.5095 10.1529 3.388 0 7
STA_H8 1 H 40.0643 14.1408 7.6158 0 7
STA_H9 1 H 50.3017 17.69 9.2067 0 7
