node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_G4 1 G 35.9134 18.0468 3.4342 0 3
STA_G5 1 G 34.9903 6.09 8.7972 0 3
STA_G6 1 G 34.6763 10.551 5.7741 0 3
STA_G7 1 G 33.6725 9.1877 5.0936 0 3
STA_G8 1 G 30.6131 22.5963 6.4166 0 3
STA_G9 1 G 24.6745 11.1945 6.1974 0 3
STA_G10 1 G 40.1831 18.2847 3.7996 0 3
STA_G11 1 G 37.9744 22.3311 6.1014 0 3
STA_G12 1 G 36.1257 20.9819 7.6318 0 3
STA_G13 1 G 38.3761 19.0983 8.4787 0 3
STA_G14 1 G 36.9913 9.6799 7.6068 0 3
AP_H 0 H 43.75 15.0 6.3524 0 1
STA_H1 1 H 40.683 13.1331 6.0588 0 1
STA_H2 1 H 41.9301 24.4353 5.9212 0 1
STA_H3 1 H 45.468 6.9767 4.2127 0 1
STA_H4 1 H 41.6789 20.9758 7.5172 0 1
STA_H5 1 H 47.051 19.6005 8.1093 0 1
STA_H6 1 H 51.6325 10.3976 9.8668 0 1
STA_H7 1 H 45.5937 20.8513 5.8371 0 1
STA_H8 1 H 51.7011 19.5809 4.1711 0 1
STA_H9 1 H 34.5493 16.2652 7.7671 0 1
STA_H10 1 H 44.3709 11.6689 6.3349 0 1
STA_H11 1 H 40.5321 23.5748 8.5946 0 1
