node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_E4 1 E 6.9409 17.8884 4.6259 0 7
STA_E5 1 E 7.3135 24.0722 3.836 0 7
STA_E6 1 E 1.5247 17.1432 7.2729 0 7
STA_E7 1 E -0.5309 11.2945 8.868 0 7
STA_E8 1 E 1.9607 7.2204 6.6542 0 7
STA_E9 1 E -0.7518 14.8379 6.6722 0 7
STA_E10 1 E 11.55 10.0548 4.3 0 7
STA_E11 1 E 4.8785 7.2514 3.9261 0 7
STA_E12 1 E 0.032 7.8396 3.0801 0 7
STA_E13 1 E 1.4604 23.4959 7.1805 0 7
STA_E14 1 E 9.1937 23.7334 8.019 0 7
STA_E15 1 E 12.4514 10.016 4.4516 0 7
STA_E16 1 E 11.1882 7.1926 5.8492 0 7
STA_E17 1 E 7.5664 22.4041 5.0236 0 7
STA_E18 1 E 9.5588 18.7471 6.8461 0 7
STA_E19 1 E 9.2676 24.4252 8.0862 0 7
AP_F 0 F 18.75 15.0 4.738 6 7
STA_F1 1 F 19.8201 24.5915 6.3646 6 7
STA_F2 1 F 25.0826 17.5462 6.3796 6 7
STA_F3 1 F 23.1654 6.7625 7.776 6 7
STA_F4 1 F 9.1451 13.0597 9.6896 6 7
STA_F5 1 F 27.06 11.6522 5.9738 6 7
STA_F6 1 F 14.4291 8.2282 7.3889 6 7
STA_F7 1 F 28.3442 15.0879 3.9575 6 7
STA_F8 1 F 23.3389 20.2449 9.3337 6 7
STA_F9 1 F 13.2712 7.4961 3.2988 6 7
STA_F10 1 F 13.057 14.7062 4.0416 6 7
STA_F11 1 F 27.9254 11.536 3.3841 6 7
AP_G 0 G 31.25 15.0 3.0386 0 3
STA_G1 1 G 36.9687 17.6877 6.664 0 3
STA_G2 1 G 39.4043 11.5944 5.9789 0 3
STA_G3 1 G 35.3131 6.4779 5.6922 0 3
STA_G4 1 G 22.2847 11.718 5.3524 0 3
STA_G5 1 G 26.7341 15.4859 8.2342 0 3
STA_G6 1 G 29.9749 5.611 9.5505 0 3
STA_G7 1 G 31.0461 16.455 9.6937 0 3
STA_G8 1 G 25.1193 21.1969 3.7896 0 3
STA_G9 1 G 32.098 18.8542 7.1549 0 3
STA_G10 1 G 29.4857 21.4319 9.0577 0 3
STA_G11 1 G 25.2834 7.3558 5.1953 0 3
STA_G12 1 G 32.7598 21.1081 4.522 0 3
STA_G13 1 G 28.9577 10.2023 8.4715 0 3
STA_G14 1 G 29.8418 12.2724 5.9191 0 3
STA_G15 1 G 28.4814 8.9286 6.9315 0 3
AP_H 0 H 43.75 15.0 7.4895 0 7
STA_H1 1 H 49.4871 16.5839 9.0489 0 7
STA_H2 1 H 37.9082 9.5624 7.8342 0 7
STA_H3 1 H 34.3208 13.1213 6.5049 0 7
STA_H4 1 H 49.9351 7.9117 3.7423 0 7
STA_H5 1 H 50.3775 12.5308 4.5882 0 7
STA_H6 1 H 45.6698 8.3137 6.0467 0 7
STA_H7 1 H 52.0595 15.0789 5.6668 0 7
STA_H8 1 H 42.5073 6.7546 7.4787 0 7
STA_H9 1 H 48.0763 17.4704 5.8571 0 7
STA_H10 1 H 38.5692 14.4762 4.5032 0 7
STA_H11 1 H 39.3246 19.1597 7.4469 0 7
STA_H12 1 H 52.3019 13.2839 5.5119 0 7
STA_H13 1 H 43.5812 8.1103 9.9163 0 7
STA_H14 1 H 42.5822 20.8798 3.7347 0 7
