node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
AP_G 0 G 31.25 15.0 4.8879 0 7
STA_G1 1 G 34.8634 13.5519 5.1534 0 7
STA_G2 1 G 22.7185 10.1101 6.1712 0 7
STA_G3 1 G 27.2883 23.5588 8.829 0 7
STA_G4 1 G 21.8277 17.9775 4.9295 0 7
STA_G5 1 G 28.9304 22.0214 6.4203 0 7
STA_G6 1 G 24.0331 8.2984 6.2859 0 7
STA_G7 1 G 41.0568 16.9327 7.3884 0 7
STA_G8 1 G 24.8261 14.7838 5.6012 0 7
STA_G9 1 G 39.4598 19.2078 7.9975 0 7
STA_G10 1 G 34.2895 20.9288 9.2274 0 7
STA_G11 1 G 33.1468 15.9084 8.8601 0 7
STA_G12 1 G 28.1149 19.8264 5.8366 0 7
STA_G13 1 G 33.1632 5.9243 7.3457 0 7
STA_G14 1 G 25.4781 7.3779 8.0203 0 7
STA_G15 1 G 39.9375 15.2015 6.1702 0 7
STA_G16 1 G 38.5191 12.9051 6.0485 0 7
STA_G17 1 G 34.5108 16.8546 5.6674 0 7
STA_G18 1 G 32.3503 23.4422 6.6103 0 7
STA_G19 1 G 26.0824 7.2408 7.5009 0 7
AP_H 0 H 43.75 15.0 3.1786 2 3
STA_H1 1 H 39.8916 9.7601 8.3811 2 3
STA_H2 1 H 36.6012 11.1321 8.3909 2 3
STA_H3 1 H 40.0986 8.4707 6.9001 2 3
STA_H4 1 H 37.2404 21.3907 4.1172 2 3
STA_H5 1 H 51.9746 10.0073 5.4843 2 3
STA_H6 1 H 49.5169 20.0492 6.3311 2 3
STA_H7 1 H 42.1874 17.3004 6.9325 2 3
STA_H8 1 H 37.0626 11.8456 5.638 2 3
STA_H9 1 H 43.972 7.0466 7.3757 2 3
STA_H10 1 H 50.3751 12.7955 7.04 2 3
