node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_D8 1 D 44.527 -0.34 7.6778 0 7
STA_D9 1 D 36.92 4.2015 8.4721 0 7
STA_D10 1 D 34.9492 5.4672 5.4398 0 7
STA_D11 1 D 48.935 9.3455 9.6506 0 7
STA_D12 1 D 47.2224 13.4785 5.9872 0 7
STA_D13 1 D 39.1047 4.5359 6.7575 0 7
STA_D14 1 D 39.3271 9.4017 7.3278 0 7
STA_D15 1 D 37.4097 7.8673 8.5007 0 7
STA_D16 1 D 38.393 10.4046 9.9785 0 7
STA_D17 1 D 47.0139 12.5992 4.5149 0 7
STA_D18 1 D 48.3934 10.1933 7.7646 0 7
STA_D19 1 D 46.2917 6.1678 4.1867 0 7
STA_D20 1 D 46.598 2.9403 3.6985 0 7
AP_E 0 E 6.25 15.0 7.9501 0 7
STA_E1 1 E 3.48 8.4653 8.9241 0 7
STA_E2 1 E 8.901 16.9389 7.7209 0 7
STA_E3 1 E 5.7047 17.9573 8.0517 0 7
STA_E4 1 E 14.1788 10.8455 5.9425 0 7
STA_E5 1 E 10.3758 23.0996 9.8322 0 7
STA_E6 1 E 7.5918 12.2541 3.8345 0 7
STA_E7 1 E 2.4138 19.2227 7.4912 0 7
STA_E8 1 E 15.3011 11.1671 3.5611 0 7
STA_E9 1 E 4.1476 8.4969 6.7183 0 7
STA_E10 1 E 7.2405 11.1279 6.1544 0 7
STA_E11 1 E 14.0599 17.5715 5.0535 0 7
STA_E12 1 E 8.3136 8.953 8.3933 0 7
AP_F 0 F 18.75 15.0 6.2168 0 3
STA_F1 1 F 14.7719 23.2283 3.6939 0 3
STA_F2 1 F 16.623 24.0032 8.1317 0 3
STA_F3 1 F 16.613 23.5011 7.8317 0 3
STA_F4 1 F 18.0084 10.2303 6.132 0 3
STA_F5 1 F 11.3259 18.3704 6.0013 0 3
STA_F6 1 F 18.4699 9.4967 6.9293 0 3
STA_F7 1 F 20.6516 24.7685 9.2712 0 3
STA_F8 1 F 23.6276 17.6259 9.9977 0 3
STA_F9 1 F 16.0425 6.6304 9.7979 0 3
STA_F10 1 F 24.5077 8.0591 4.0999 0 3
STA_F11 1 F 27.369 18.7068 4.2272 0 3
STA_F12 1 F 25.1683 14.2261 3.742 0 3
STA_F13 1 F 27.2197 13.857 9.9633 0 3
STA_F14 1 F 13.6419 23.3872 9.1443 0 3
STA_F15 1 F 24.5409 14.1269 9.5494 0 3
STA_F16 1 F 15.3153 19.915 5.4112 0 3
STA_F17 1 F 28.5248 14.6963 4.6726 0 3
AP_G 0 G 31.25 15.0 6.6682 0 3
STA_G1 1 G 31.7584 5.9331 6.9841 0 3
STA_G2 1 G 25.3958 22.5566 4.6962 0 3
STA_G3 1 G 26.8222 6.7447 4.85 0 3
STA_G4 1 G 31.5075 9.0891 4.4257 0 3
STA_G5 1 G 25.5442 9.6868 3.6476 0 3
STA_G6 1 G 34.6435 8.9687 3.9454 0 3
STA_G7 1 G 37.4885 13.243 9.1802 0 3
STA_G8 1 G 37.5669 9.9468 6.2425 0 3
STA_G9 1 G 27.7791 22.6135 5.7186 0 3
AP_H 0 H 43.75 15.0 9.1641 0 7
STA_H1 1 H 41.8884 16.1512 4.5381 0 7
STA_H2 1 H 38.5506 18.6671 7.7808 0 7
STA_H3 1 H 50.5263 13.7891 4.8381 0 7
STA_H4 1 H 36.0072 19.8339 4.8644 0 7
STA_H5 1 H 40.9193 20.0865 9.477 0 7
STA_H6 1 H 48.6158 10.5844 4.4284 0 7
STA_H7 1 H 47.4645 20.5183 5.4009 0 7
STA_H8 1 H 44.5512 23.3869 3.1639 0 7
