node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_D10 1 D 38.8306 5.2 8.5481 0 7
STA_D11 1 D 41.1085 6.1634 6.5647 0 7
AP_E 0 E 6.25 15.0 9.7728 0 7
STA_E1 1 E -0.1412 19.9808 6.6025 0 7
STA_E2 1 E -1.8096 15.4467 9.0868 0 7
STA_E3 1 E -3.4372 13.0589 9.1837 0 7
STA_E4 1 E 14.3858 12.3772 6.4007 0 7
STA_E5 1 E 13.2176 11.8039 3.4807 0 7
STA_E6 1 E 0.3566 15.1257 6.8433 0 7
STA_E7 1 E 8.0753 17.5786 9.3468 0 7
STA_E8 1 E 9.0551 22.4092 6.3732 0 7
STA_E9 1 E 8.0862 21.2147 4.5543 0 7
AP_F 0 F 18.75 15.0 7.6177 6 7
STA_F1 1 F 9.8804 15.0212 9.5638 6 7
STA_F2 1 F 17.0861 14.9108 4.105 6 7
STA_F3 1 F 20.9705 6.6938 8.477 6 7
STA_F4 1 F 23.3416 8.8736 7.4251 6 7
STA_F5 1 F 17.7175 20.7547 4.7957 6 7
STA_F6 1 F 12.5688 8.8735 5.8851 6 7
STA_F7 1 F 24.8333 17.3083 9.3507 6 7
STA_F8 1 F 12.1638 18.9326 9.8255 6 7
STA_F9 1 F 19.0941 18.9595 6.6604 6 7
STA_F10 1 F 13.1338 22.9058 7.6266 6 7
STA_F11 1 F 21.1572 16.2553 6.4448 6 7
STA_F12 1 F 28.3119 14.9917 8.029 6 7
STA_F13 1 F 13.0403 10.6776 3.159 6 7
AP_G 0 G 31.25 15.0 5.7422 0 7
STA_G1 1 G 21.6621 12.5093 9.7623 0 7
STA_G2 1 G 39.9666 18.4553 4.1138 0 7
STA_G3 1 G 38.3673 16.5016 3.773 0 7
STA_G4 1 G 24.8573 16.3644 9.0706 0 7
STA_G5 1 G 31.5608 22.8169 8.3433 0 7
STA_G6 1 G 35.0051 10.3215 3.8353 0 7
STA_G7 1 G 35.6629 8.7553 7.4405 0 7
STA_G8 1 G 40.4729 13.1901 3.8518 0 7
AP_H 0 H 43.75 15.0 8.0486 0 7
STA_H1 1 H 36.2126 21.1866 6.633 0 7
STA_H2 1 H 46.5758 13.4456 5.0849 0 7
STA_H3 1 H 44.8255 19.8184 7.6242 0 7
STA_H4 1 H 33.7796 15.352 4.5892 0 7
STA_H5 1 H 36.7236 19.7204 6.1604 0 7
STA_H6 1 H 50.6464 13.1272 5.8567 0 7
STA_H7 1 H 52.8657 15.1161 7.3489 0 7
STA_H8 1 H 38.7564 6.4062 4.9456 0 7
