node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_F5 1 F 16.7526 7.5632 6.09 0 3
STA_F6 1 F 25.8802 14.5801 4.471 0 3
STA_F7 1 F 12.8944 17.0808 4.2081 0 3
STA_F8 1 F 16.7157 6.2853 9.7015 0 3
STA_F9 1 F 20.6531 8.1661 3.8846 0 3
STA_F10 1 F 17.0678 19.7359 8.6655 0 3
STA_F11 1 F 15.4023 6.255 4.594 0 3
STA_F12 1 F 23.4305 17.5785 6.5099 0 3
STA_F13 1 F 11.0487 19.588 3.9375 0 3
STA_F14 1 F 22.3511 11.9918 9.1791 0 3
STA_F15 1 F 15.6346 7.7968 7.9511 0 3
STA_F16 1 F 24.5966 10.6337 7.8733 0 3
STA_F17 1 F 20.5924 10.7555 7.5281 0 3
STA_F18 1 F 22.95 7.0473 6.8134 0 3
STA_F19 1 F 18.6724 5.2016 9.47 0 3
STA_F20 1 F 22.3338 5.9414 6.8391 0 3
AP_G 0 G 31.25 15.0 7.4113 0 3
STA_G1 1 G 36.1104 7.4496 7.8235 0 3
STA_G2 1 G 28.1632 7.2852 9.7516 0 3
STA_G3 1 G 34.0362 14.1603 8.3421 0 3
STA_G4 1 G 38.1357 11.6094 7.0299 0 3
STA_G5 1 G 25.3146 12.5215 3.3035 0 3
STA_G6 1 G 27.034 9.0643 3.6367 0 3
STA_G7 1 G 29.3398 24.2153 6.0476 0 3
STA_G8 1 G 34.6264 15.6698 7.5449 0 3
STA_G9 1 G 29.1865 21.5258 3.4456 0 3
AP_H 0 H 43.75 15.0 4.8808 0 3
STA_H1 1 H 50.8063 10.3178 9.4412 0 3
STA_H2 1 H 47.8169 10.1036 6.4529 0 3
STA_H3 1 H 46.8768 16.8015 4.6906 0 3
STA_H4 1 H 49.6397 13.5314 5.9434 0 3
STA_H5 1 H 36.6584 19.4284 6.2598 0 3
STA_H6 1 H 47.4169 7.6153 6.5984 0 3
STA_H7 1 H 50.6681 12.6249 3.7091 0 3
STA_H8 1 H 45.5126 24.6836 7.2227 0 3
STA_H9 1 H 44.1446 24.9265 3.9469 0 3
STA_H10 1 H 43.6503 19.6588 5.4867 0 3
STA_H11 1 H 42.496 24.8925 4.8703 0 3
STA_H12 1 H 37.4167 18.714 6.4112 0 3
STA_H13 1 H 36.4724 10.9173 6.0029 0 3
STA_H14 1 H 42.0299 12.1404 4.7895 0 3
STA_H15 1 H 36.6955 15.2693 9.8163 0 3
STA_H16 1 H 46.8646 23.8514 4.8516 0 3
STA_H17 1 H 51.5127 17.5757 6.6906 0 3
