node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_E11 1 E -2.3522 14.2588 3.1676 0 1
AP_F 0 F 18.75 15.0 9.9413 0 7
STA_F1 1 F 17.7674 11.921 7.6774 0 7
STA_F2 1 F 11.5172 20.6662 8.258 0 7
STA_F3 1 F 25.6109 20.1501 8.3126 0 7
STA_F4 1 F 18.6997 8.8447 6.8179 0 7
STA_F5 1 F 21.3146 17.3389 4.0755 0 7
STA_F6 1 F 23.855 22.8649 9.807 0 7
STA_F7 1 F 26.4336 10.5308 9.1963 0 7
STA_F8 1 F 9.9555 11.8625 3.2796 0 7
STA_F9 1 F 20.2936 23.033 4.5274 0 7
STA_F10 1 F 9.1422 14.3506 7.2774 0 7
STA_F11 1 F 22.8729 21.7367 7.4686 0 7
STA_F12 1 F 11.4263 14.4868 8.1615 0 7
STA_F13 1 F 10.3741 18.2507 3.9363 0 7
STA_F14 1 F 26.0691 10.7419 3.5013 0 7
STA_F15 1 F 23.3277 19.1737 8.9494 0 7
STA_F16 1 F 19.8716 18.4646 3.5488 0 7
STA_F17 1 F 13.2531 10.3047 4.5559 0 7
STA_F18 1 F 17.7495 20.4861 5.6074 0 7
STA_F19 1 F 15.9306 23.4831 8.3503 0 7
AP_G 0 G 31.25 15.0 5.6549 0 3
STA_G1 1 G 39.7291 19.2196 5.8471 0 3
STA_G2 1 G 37.9872 15.6583 3.0615 0 3
STA_G3 1 G 29.1792 8.5307 9.9798 0 3
STA_G4 1 G 34.4189 14.9734 5.156 0 3
STA_G5 1 G 31.7127 5.9631 5.6815 0 3
STA_G6 1 G 29.5325 17.9646 4.0214 0 3
STA_G7 1 G 32.9894 16.6932 4.5451 0 3
STA_G8 1 G 32.1327 15.9603 4.6502 0 3
STA_G9 1 G 28.8743 21.1774 5.5084 0 3
STA_G10 1 G 36.6303 9.6031 8.9069 0 3
AP_H 0 H 43.75 15.0 7.0149 0 3
STA_H1 1 H 40.1776 20.4602 4.5627 0 3
STA_H2 1 H 34.6077 16.5361 9.2296 0 3
STA_H3 1 H 38.4552 13.6362 9.2823 0 3
STA_H4 1 H 43.7971 9.812 5.6174 0 3
STA_H5 1 H 42.3377 13.0824 4.6772 0 3
STA_H6 1 H 52.6098 15.2151 4.8073 0 3
STA_H7 1 H 48.8236 16.7966 7.738 0 3
STA_H8 1 H 46.5143 9.9833 8.7828 0 3
STA_H9 1 H 49.4845 22.4471 9.8896 0 3
STA_H10 1 H 41.1818 14.423 9.8271 0 3
STA_H11 1 H 44.0025 17.8107 4.3525 0 3
STA_H12 1 H 51.0327 15.7718 5.994 0 3
STA_H13 1 H 44.4968 24.1298 7.8752 0 3
STA_H14 1 H 46.6559 8.7902 9.4173 0 3
STA_H15 1 H 48.2857 15.7852 7.0273 0 3
STA_H16 1 H 42.7542 21.5716 5.5706 0 3
STA_H17 1 H 45.2988 21.676 6.0914 0 3
STA_H18 1 H 42.7338 23.6408 8.0712 0 3
STA_H19 1 H 52.0689 12.4163 8.8585 0 3
