node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_H3 1 H 46.062 7.4129 7.7651 0 3
STA_H4 1 H 49.3939 9.497 4.0651 0 3
STA_H5 1 H 42.5315 19.5579 9.7141 0 3
STA_H6 1 H 47.5064 8.7501 5.9886 0 3
STA_H7 1 H 52.4154 15.5419 6.2582 0 3
STA_H8 1 H 36.6584 21.2719 5.6744 0 3
STA_H9 1 H 39.6321 15.1693 3.3712 0 3
STA_H10 1 H 44.2576 21.4847 9.9691 0 3
STA_H11 1 H 38.0895 18.4091 8.0479 0 3
STA_H12 1 H 40.7147 21.0307 3.9789 0 3
STA_H13 1 H 40.7526 21.7823 6.4139 0 3
STA_H14 1 H 42.7021 12.155 3.2993 0 3
