node_code node_type wlan_code x(m) y(m) z(m) min_channel_allowed max_channel_allowed
STA_F9 1 F 17.1756 18.5899 8.8681 0 3
STA_F10 1 F 13.6169 23.4751 4.4522 0 3
STA_F11 1 F 18.2273 10.1428 5.5081 0 3
STA_F12 1 F 19.3807 19.1306 6.4819 0 3
STA_F13 1 F 24.3432 7.6698 8.9601 0 3
STA_F14 1 F 25.8753 21.1547 3.9869 0 3
STA_F15 1 F 10.5737 12.6107 5.2142 0 3
STA_F16 1 F 13.1078 22.3051 7.041 0 3
STA_F17 1 F 16.2346 23.573 6.2245 0 3
STA_F18 1 F 17.8015 6.7877 8.4139 0 3
AP_G 0 G 31.25 15.0 8.3275 0 3
STA_G1 1 G 24.7549 10.6028 4.8448 0 3
STA_G2 1 G 25.3184 18.8703 7.2902 0 3
STA_G3 1 G 32.6459 20.3766 6.711 0 3
STA_G4 1 G 37.5886 11.7212 4.0154 0 3
STA_G5 1 G 37.3561 21.7797 3.2375 0 3
STA_G6 1 G 37.3017 8.0145 9.9128 0 3
STA_G7 1 G 35.4745 16.9881 6.8657 0 3
STA_G8 1 G 34.0096 13.9171 3.4066 0 3
STA_G9 1 G 23.9393 18.0493 4.1334 0 3
STA_G10 1 G 29.9747 23.7232 8.5268 0 3
STA_G11 1 G 26.5076 18.2199 8.0649 0 3
AP_H 0 H 43.75 15.0 6.5809 0 3
STA_H1 1 H 51.6105 17.6446 3.8796 0 3
STA_H2 1 H 40.6802 7.4653 8.6304 0 3
STA_H3 1 H 41.0826 7.4446 6.5673 0 3
STA_H4 1 H 50.5006 21.3519 6.0301 0 3
STA_H5 1 H 42.4123 23.9986 4.4035 0 3
STA_H6 1 H 49.1004 13.5781 3.8393 0 3
STA_H7 1 H 42.5636 6.6627 9.6909 0 3
STA_H8 1 H 46.4597 10.8577 9.7688 0 3
STA_H9 1 H 43.5682 21.8015 8.1976 0 3
STA_H10 1 H 42.9023 19.215 9.626 0 3
STA_H11 1 H 39.6412 22.3906 4.1755 0 3
STA_H12 1 H 49.4112 11.1061 5.576 0 3
STA_H13 1 H 48.9245 15.8162 8.1943 0 3
STA_H14 1 H 40.2095 23.451 5.8242 0 3
STA_H15 1 H 39.2076 6.8117 9.5115 0 3
STA_H16 1 H 34.8281 12.4916 9.7395 0 3
STA_H17 1 H 40.9359 16.0197 9.6131 0 3
